text,label
"No.  Abortion cannot be banned.  Prior to Roe vs. Wade, over 800,000 back-alley and self-induced (coat hanger) abortions were performed each year. Abortions always have been and will always be.  Makes me wonder why all the pious men waited until 1973 to jump on the bandwagon and wave their fetus flags.  I was a Catholic-educated teenager prior to Roe vs. Wade and abortion was never discussed in our female religious classes.  We were warned about accidental pregnancies, the resulting marriages,  and that we would despise our husbands after three years.  We were constantly warned about the dangers and sinfulness of sniffing glue, but never abortion.",0
Peets isn't localish,0
"I haven't heard of any cases of legitimate refugees being deported, have you? Any concrete case of non-illegals getting the boot?

None. Whatsoever. Despite the panic among the ""informed"" and the press.

The only people targeted by Trump's policy thus far have been people that committed identity fraud or otherwise entered the US via illegal means. If that's big and bad, then you  better start condemning Trudeau because Canada's policy is exactly the same: illegals are deported. The US is far more tolerant than we ever have been on immigration crime.",0
"One must remember that most of those who serve in the military are in support roles, not combat.  As a combat veteran myself, there is sure a heck of a lot of difference.  That said, I would give some consideration to criminal aliens who have served this country in combat, and also the type of crime they committed.  Any violent crime would mean imprisonment here followed by deportation.",0
"Why did the progressive Schatz vote the same way as most conservatives?  

He voted his conscience, no the party line.",0
"You must not actually live in Homer if you think that Homer's city government is ""non-partisan politics.""",0
You got that right.,0
"Actually they have mentioned many instances when his words and actions over a long period prove that ""slime"" appendage",0
Yep. Which goes to show that from Mbeki's time SA has propped up Robert his royal highness Mugabe. They could have threatened to close Beit Bridge and Mugabe would have capitulated. No the truth is Mugabe ZANUPF and Zuma ANC are joined at the hip.,0
"I guess i am not the first person to share this good news about Dr.Mack, i am Cory Godbey, i want to share my wonderful testimony on how i got back my ex-Boyfriend back, I was in a relationship with my boyfriend for 4years and we were about getting married when we both have misunderstanding with each other and he ask me for a break to think about the wedding and i agreed and after 2 month I head that he was having an affair with one of my closest friend and I was very upset and frustrated. I still love my ex and wants to have him back, I met Dr.Mack online, i saw testimonies that he can restore relationship, I never believed, but i needed help badly, i had to give it a try, After 48HOURS of contacting Dr.Mack my Boyfriend called me and ask for forgiveness and ask me to accept him back. We are back together and he is now so committed and love me as never before. If you need need help contact Dr.Mack via Email: dr_mack@yahoo. com",0
My thoughts exactly!!,0
"You keep talking bankruptcy ... but apparently the market thinks otherwise,

http://www.telegraph.co.uk/technology/2017/04/10/elon-musks-tesla-overtakes-gm-become-biggest-us-carmaker/


Keep up the pipe dream TDW. You sit back and dream ... I'll enjoy reality instead",0
